package,authors,description,url,msc,verified
More on Multivariate Polynomials: Monomials and Constant Polynomials,"Schwarzweller, Christoph",,http://fm.mizar.org/2001-9/pdf9-4/polynom7.pdf,,False
On State Machines of Calculating Type,"Kunimune, Hisayoshi and Bancerek, Grzegorz and Nakamura, Yatsuka",,http://fm.mizar.org/2001-9/pdf9-4/fsm_2.pdf,,False
Hierarchies and Classifications of Sets,"Giero, Mariusz",,http://fm.mizar.org/2001-9/pdf9-4/taxonom2.pdf,,False
Fan Homeomorphisms in the Plane,"Nakamura, Yatsuka",,http://fm.mizar.org/2002-10/pdf10-1/jgraph_4.pdf,57K20,True
Half Open Intervals in Real Numbers,"Nakamura, Yatsuka",,http://fm.mizar.org/2002-10/pdf10-1/rcomp_2.pdf,,False
Some Remarks on Clockwise Oriented Sequences on Go-boards,"Naumowicz, Adam and Milewski, Robert",,http://fm.mizar.org/2002-10/pdf10-1/jordan1i.pdf,57K20,True
Dickson's Lemma,"Lee, Gilbert and Rudnicki, Piotr",,http://fm.mizar.org/2002-10/pdf10-1/dickson.pdf,,False
On Ordering of Bags,"Lee, Gilbert and Rudnicki, Piotr",,http://fm.mizar.org/2002-10/pdf10-1/bagorder.pdf,,False
Combining of Multi Cell Circuits,"Bancerek, Grzegorz and Yamaguchi, Shin'nosuke and Shidama, Yasunari",,http://fm.mizar.org/2002-10/pdf10-1/circcmb2.pdf,94C11,True
Full Adder Circuit. Part II,"Bancerek, Grzegorz and Yamaguchi, Shin'nosuke and Wasaki, Katsumi",,http://fm.mizar.org/2002-10/pdf10-1/facirc_2.pdf,94C11,True
"Upper and Lower Sequence on the Cage, Upper and Lower Arcs","Milewski, Robert",,http://fm.mizar.org/2002-10/pdf10-2/jordan1j.pdf,57K20,True
Fibonacci Numbers,"Solovay, Robert M.",,http://fm.mizar.org/2002-10/pdf10-2/fib_num.pdf,,False
Preparing the Internal Approximations of Simple Closed Curves,"Trybulec, Andrzej",,http://fm.mizar.org/2002-10/pdf10-2/jordan11.pdf,57K20,True
On the General Position of Special Polygons,"Giero, Mariusz",,http://fm.mizar.org/2002-10/pdf10-2/jordan12.pdf,57K20,True
Introducing Spans,"Trybulec, Andrzej",,http://fm.mizar.org/2002-10/pdf10-2/jordan13.pdf,57K20,True
General Fashoda Meet Theorem for Unit Circle,"Nakamura, Yatsuka",,http://fm.mizar.org/2002-10/pdf10-2/jgraph_5.pdf,57K20,True
Properties of the Internal Approximation of Jordan's Curve,"Milewski, Robert",,http://fm.mizar.org/2002-10/pdf10-2/jordan14.pdf,57K20,True
Preliminaries to Automatic Generation  of Mizar Documentation for Circuits,"Bancerek, Grzegorz and Naumowicz, Adam",,http://fm.mizar.org/2002-10/pdf10-3/circcmb3.pdf,Exclude-Util,True
Properties of the Upper and Lower Sequence on the Cage,"Milewski, Robert",,http://fm.mizar.org/2002-10/pdf10-3/jordan15.pdf,57K20,True
On the Decompositions of Intervals  and Simple Closed Curves,"Grabowski, Adam",,http://fm.mizar.org/2002-10/pdf10-3/borsuk_4.pdf,,False
On the Minimal Distance Between Sets  in Euclidean Space,"Trybulec, Andrzej",,http://fm.mizar.org/2002-10/pdf10-3/jordan1k.pdf,57K20,True
Sequences of Metric Spaces and  an Abstract Intermediate Value Theorem,"Nakamura, Yatsuka and Trybulec, Andrzej",,http://fm.mizar.org/2002-10/pdf10-3/topmetr3.pdf,,False
On the Decomposition of a Simple Closed Curve into Two Arcs,"Trybulec, Andrzej and Nakamura, Yatsuka",,http://fm.mizar.org/2002-10/pdf10-3/jordan16.pdf,57K20,True
The Ordering of Points on a Curve.  Part III,"Korniłowicz, Artur",,http://fm.mizar.org/2002-10/pdf10-3/jordan17.pdf,57K20,True
The Ordering of Points on a Curve.  Part IV,"Korniłowicz, Artur",,http://fm.mizar.org/2002-10/pdf10-3/jordan18.pdf,57K20,True
Order Sorted Algebras,"Urban, Josef",,http://fm.mizar.org/2002-10/pdf10-3/osalg_1.pdf,06F25,True
Subalgebras of an Order Sorted Algebra. Lattice of Subalgebras,"Urban, Josef",,http://fm.mizar.org/2002-10/pdf10-3/osalg_2.pdf,06F25,True
Homomorphisms of Order Sorted Algebras,"Urban, Josef",,http://fm.mizar.org/2002-10/pdf10-3/osalg_3.pdf,06F25,True
Order Sorted Quotient Algebra,"Urban, Josef",,http://fm.mizar.org/2002-10/pdf10-3/osalg_4.pdf,06F25,True
Free Order Sorted Universal Algebra,"Urban, Josef",,http://fm.mizar.org/2002-10/pdf10-3/osafree.pdf,,False
Subspaces and Cosets of Subspace of Real Unitary Space,"Endou, Noboru and Mitsuishi, Takashi and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-1/rusub_1.pdf,,False
Operations on Subspaces in Real Unitary Space,"Endou, Noboru and Mitsuishi, Takashi and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-1/rusub_2.pdf,,False
Linear Combinations in Real Unitary Space,"Endou, Noboru and Mitsuishi, Takashi and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-1/rusub_3.pdf,,False
Dimension of Real Unitary Space,"Endou, Noboru and Mitsuishi, Takashi and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-1/rusub_4.pdf,,False
Trigonometric Functions on Complex Space,"Mitsuishi, Takashi and Endou, Noboru and Ohkubo, Keiji",,http://fm.mizar.org/2003-11/pdf11-1/sin_cos3.pdf,33B10,False
Topology of Real Unitary Space,"Endou, Noboru and Mitsuishi, Takashi and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-1/rusub_5.pdf,,False
Armstrong's Axioms,"Armstrong, William W. and Nakamura, Yatsuka and Rudnicki, Piotr",,http://fm.mizar.org/2003-11/pdf11-1/armstrng.pdf,,False
Convex Sets and Convex Combinations,"Endou, Noboru and Mitsuishi, Takashi and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-1/convex1.pdf,,False
Quotient Vector Spaces and Functionals,"Kotowicz, Jarosław",,http://fm.mizar.org/2003-11/pdf11-1/vectsp10.pdf,,False
Bilinear Functionals in Vector Spaces,"Kotowicz, Jarosław",,http://fm.mizar.org/2003-11/pdf11-1/bilinear.pdf,,False
Hermitan Functionals. Canonical Construction of Scalar Product in Quotient Vector Space,"Kotowicz, Jarosław",,http://fm.mizar.org/2003-11/pdf11-1/hermitan.pdf,,False
The Class of Series – Parallel Graphs. Part I,"Retel, Krzysztof",,http://fm.mizar.org/2003-11/pdf11-1/necklace.pdf,,False
Term Orders,"Schwarzweller, Christoph",,http://fm.mizar.org/2003-11/pdf11-1/termord.pdf,,False
Polynomial Reduction,"Schwarzweller, Christoph",,http://fm.mizar.org/2003-11/pdf11-1/polyred.pdf,,False
Processes in Petri nets,"Bancerek, Grzegorz and Aoki, Mitsuru and Matsumoto, Akio and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-1/pnproc_1.pdf,93C65,True
Improvement of Radix-2^k Signed-Digit Number for High Speed Circuit,"Niimura, Masaaki and Fuwa, Yasushi",,http://fm.mizar.org/2003-11/pdf11-2/radix_3.pdf,94C11,True
High Speed Adder Algorithm with Radix-2^k Sub Signed-Digit Number,"Niimura, Masaaki and Fuwa, Yasushi",,http://fm.mizar.org/2003-11/pdf11-2/radix_4.pdf,94C11,True
The Underlying Principle of Dijkstra's Shortest Path Algorithm,"Chen, Jing-Chao and Nakamura, Yatsuka",,http://fm.mizar.org/2003-11/pdf11-2/graph_5.pdf,05C38,True
On the Hausdorff Distance Between Compact Subsets,"Grabowski, Adam",,http://fm.mizar.org/2003-11/pdf11-2/hausdorf.pdf,,False
Chains on a Grating in Euclidean Space,"Wiedijk, Freek",,http://fm.mizar.org/2003-11/pdf11-2/chain_1.pdf,,False
Bessel's Inequality,"Yamazaki, Hiroshi and Shidama, Yasunari and Nakamura, Yatsuka",,http://fm.mizar.org/2003-11/pdf11-2/bhsp_5.pdf,,False
A Representation of Integers by Binary Arithmetics and Addition of Integers,"Kunimune, Hisayoshi and Nakamura, Yatsuka",,http://fm.mizar.org/2003-11/pdf11-2/binari_4.pdf,,False
The Inner Product of Finite Sequences  and of Points of n-dimensional Topological Space,"Kanchun and Nakamura, Yatsuka",,http://fm.mizar.org/2003-11/pdf11-2/euclid_2.pdf,,False
Solving Roots of Polynomial Equation  of Degree 4 with Real Coefficients,"Liang, Xiquan",,http://fm.mizar.org/2003-11/pdf11-2/polyeq_2.pdf,,False
Morphisms Into Chains. Part I,"Korniłowicz, Artur",,http://fm.mizar.org/2003-11/pdf11-2/waybel35.pdf,,False
Propositional Calculus for Boolean Valued Functions. Part VII,"Kobayashi, Shunichi",,http://fm.mizar.org/2003-11/pdf11-2/bvfunc25.pdf,03B05,True
Basic Notions and Properties of Orthoposets,"Moschner, Markus",,http://fm.mizar.org/2003-11/pdf11-2/oposet_1.pdf,06C15,True
General Fashoda Meet Theorem for Unit Circle and Square,"Nakamura, Yatsuka",,http://fm.mizar.org/2003-11/pdf11-3/jgraph_6.pdf,57K20,True
On Some Properties of Real Hilbert Space. Part I,"Yamazaki, Hiroshi and Suzuki, Yasumasa and Inoué, Takao and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-3/bhsp_6.pdf,,False
Full Subtracter Circuit. Part II,"Yamaguchi, Shin'nosuke and Bancerek, Grzegorz and Wasaki, Katsumi",,http://fm.mizar.org/2003-11/pdf11-3/fscirc_2.pdf,94C11,True
Dijkstra's Shortest Path Algorithm,"Chen, Jing-Chao",,http://fm.mizar.org/2003-11/pdf11-3/graphsp.pdf,05C38,True
Real Linear Space of Real Sequences,"Endou, Noboru and Suzuki, Yasumasa and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-3/rsspace.pdf,,False
Hilbert Space of Real Sequences,"Endou, Noboru and Suzuki, Yasumasa and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-3/rsspace2.pdf,,False
Intuitionistic Propositional Calculus in the Extended Framework with Modal Operator. Part I,"Inoué, Takao",,http://fm.mizar.org/2003-11/pdf11-3/intpro_1.pdf,03F55,True
Some Properties for Convex Combinations,"Endou, Noboru and Suzuki, Yasumasa and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-3/convex2.pdf,,False
On Some Properties of Real Hilbert Space. Part II,"Yamazaki, Hiroshi and Suzuki, Yasumasa and Inoué, Takao and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-3/bhsp_7.pdf,,False
Inner Products and Angles of Complex Numbers,"Chang, Wenpai and Nakamura, Yatsuka and Rudnicki, Piotr",,http://fm.mizar.org/2003-11/pdf11-3/complex2.pdf,,False
Angle and Triangle in Euclidean Topological Space,"Kubo, Akihiro and Nakamura, Yatsuka",,http://fm.mizar.org/2003-11/pdf11-3/euclid_3.pdf,51M04,True
The Class of Series-Parallel Graphs.  Part II,"Retel, Krzysztof",,http://fm.mizar.org/2003-11/pdf11-3/neckla_2.pdf,,False
Characterization and Existence of Gröbner Bases,"Schwarzweller, Christoph",,http://fm.mizar.org/2003-11/pdf11-3/groeb_1.pdf,13P10,True
Construction of Gröbner bases.  S-Polynomials and Standard Representations,"Schwarzweller, Christoph",,http://fm.mizar.org/2003-11/pdf11-3/groeb_2.pdf,13P10,True
On the Subcontinua of a Real Line,"Grabowski, Adam",,http://fm.mizar.org/2003-11/pdf11-3/borsuk_5.pdf,,False
On the Kuratowski Closure-Complement Problem,"Bagińska, Lilla Krystyna and Grabowski, Adam",,http://fm.mizar.org/2003-11/pdf11-3/kurato_1.pdf,,False
"Convex Hull, Set of Convex Combinations and Convex Cone","Endou, Noboru and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-3/convex3.pdf,,False
On the Two Short Axiomatizations of Ortholattices,"Truszkowska, Wioletta and Grabowski, Adam",,http://fm.mizar.org/2003-11/pdf11-3/robbins2.pdf,06B23,True
On the Sets Inhabited by Numbers,"Trybulec, Andrzej",,http://fm.mizar.org/2003-11/pdf11-4/membered.pdf,,False
Definition of Convex Function  and Jensen's Inequality,"Ivanov, Grigory E.",,http://fm.mizar.org/2003-11/pdf11-4/convfun1.pdf,,False
On Semilattice Structure of Mizar Types,"Bancerek, Grzegorz",,http://fm.mizar.org/2003-11/pdf11-4/abcmiz_0.pdf,,False
Lines in n-Dimensional Euclidean Spaces,"Kubo, Akihiro",,http://fm.mizar.org/2003-11/pdf11-4/euclid_4.pdf,51M04,True
Banach Space of Absolute Summable  Real Sequences,"Suzuki, Yasumasa and Endou, Noboru and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-4/rsspace3.pdf,,False
Cross Products and Tripple Vector Products  in 3-dimensional Euclidean Space,"Kanchun and Yamazaki, Hiroshi and Nakamura, Yatsuka",,http://fm.mizar.org/2003-11/pdf11-4/euclid_5.pdf,51M04,True
Calculation of Matrices of Field Elements. Part I,"Nakamura, Yatsuka and Yamazaki, Hiroshi",,http://fm.mizar.org/2003-11/pdf11-4/matrix_4.pdf,15Axx,True
Lattice of Fuzzy Sets,"Mitsuishi, Takashi and Bancerek, Grzegorz",,http://fm.mizar.org/2003-11/pdf11-4/lfuzzy_0.pdf,03E72,True
On the Kuratowski Limit Operators,"Grabowski, Adam",,http://fm.mizar.org/2003-11/pdf11-4/kurato_2.pdf,,False
On the Segmentation of a Simple Closed Curve,"Trybulec, Andrzej",,http://fm.mizar.org/2003-11/pdf11-4/jordan_a.pdf,57K20,True
On the Calculus of Binary Arithmetics,"Kobayashi, Shunichi",,http://fm.mizar.org/2003-11/pdf11-4/binari_5.pdf,,False
SCMPDS Is Not Standard,"Korniłowicz, Artur and Shidama, Yasunari",,http://fm.mizar.org/2003-11/pdf11-4/scmpds_9.pdf,,False
On the Upper and Lower Approximations of the Curve,"Milewski, Robert",,http://fm.mizar.org/2003-11/pdf11-4/jordan19.pdf,57K20,True
Sorting Operators for Finite Sequences,"Nakamura, Yatsuka",,http://fm.mizar.org/2004-12/pdf12-1/rfinseq2.pdf,,False
Magnitude Relation Properties of Radix-2^k SD Number,"Niimura, Masaaki and Fuwa, Yasushi",,http://fm.mizar.org/2004-12/pdf12-1/radix_5.pdf,,False
High Speed Modulo Calculation Algorithm with Radix-2^k SD Number,"Niimura, Masaaki and Fuwa, Yasushi",,http://fm.mizar.org/2004-12/pdf12-1/radix_6.pdf,,False
Transitive Closure of Fuzzy Relations,"Mitsuishi, Takashi and Bancerek, Grzegorz",,http://fm.mizar.org/2004-12/pdf12-1/lfuzzy_1.pdf,03E72,True
Basic Properties of Rough Sets and Rough Membership Function,"Grabowski, Adam",,http://fm.mizar.org/2004-12/pdf12-1/roughs_1.pdf,03E72,True
Correctness of Non Overwriting Programs. Part I,"Nakamura, Yatsuka",,http://fm.mizar.org/2004-12/pdf12-1/prgcor_1.pdf,,False
A Tree of Execution of a Macroinstruction,"Korniłowicz, Artur",,http://fm.mizar.org/2004-12/pdf12-1/amistd_3.pdf,,False
Banach Space of Bounded Linear Operators,"Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-1/lopban_1.pdf,,False
Little Bezout Theorem (Factor Theorem),"Rudnicki, Piotr",,http://fm.mizar.org/2004-12/pdf12-1/uproots.pdf,,False
Primitive Roots of Unity and Cyclotomic Polynomials,"Arneson, Broderick and Rudnicki, Piotr",,http://fm.mizar.org/2004-12/pdf12-1/uniroots.pdf,,False
Witt's Proof of the Wedderburn Theorem,"Arneson, Broderick and Baaz, Matthias and Rudnicki, Piotr",,http://fm.mizar.org/2004-12/pdf12-1/weddwitt.pdf,,False
Banach Space of Bounded Real Sequences,"Suzuki, Yasumasa",,http://fm.mizar.org/2004-12/pdf12-2/rsspace4.pdf,,False
Solving Roots of Polynomial Equation  of Degree 2 and 3 with Complex Coefficients,"Ding, Yuzhong and Liang, Xiquan",,http://fm.mizar.org/2004-12/pdf12-2/polyeq_3.pdf,,False
Complex Linear Space and Complex Normed Space,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-2/clvect_1.pdf,,False
The Banach Algebra of Bounded Linear Operators,"Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-2/lopban_2.pdf,,False
Complex Linear Space of Complex Sequences,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-2/csspace.pdf,,False
Behaviour of an Arc Crossing a Line,"Nakamura, Yatsuka",,http://fm.mizar.org/2004-12/pdf12-2/jordan20.pdf,57K20,True
Some Set Series  in Finite Topological Spaces.  Fundamental Concepts for Image Processing,"Tanaka, Masami and Nakamura, Yatsuka",,http://fm.mizar.org/2004-12/pdf12-2/fintopo3.pdf,,False
The Series on Banach Algebra,"Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-2/lopban_3.pdf,,False
Formulas and Identities of Trigonometric Functions,"Pacharapokin, Chanapat and Kanchun and Yamazaki, Hiroshi",,http://fm.mizar.org/2004-12/pdf12-2/sin_cos4.pdf,33B10,True
The Class of Series-Parallel Graphs.  Part III,"Retel, Krzysztof",,http://fm.mizar.org/2004-12/pdf12-2/neckla_3.pdf,,False
Relocability for SCM over Ring,"Korniłowicz, Artur and Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-2/scmring4.pdf,,False
Convergent Sequences in Complex Unitary Space,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-2/clvect_2.pdf,,False
Recursive Definitions. Part II,"Korniłowicz, Artur",,http://fm.mizar.org/2004-12/pdf12-2/recdef_2.pdf,03D20,True
The Exponential Function on Banach Algebra,"Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-2/lopban_4.pdf,32A65,True
Fundamental Theorem of Arithmetic,"Korniłowicz, Artur and Rudnicki, Piotr",,http://fm.mizar.org/2004-12/pdf12-2/nat_3.pdf,,False
Hilbert Space of Complex Sequences,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-2/csspace2.pdf,,False
Banach Space of Absolute Summable Complex Sequences,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-2/csspace3.pdf,32A65,True
The Taylor Expansions,"Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-2/taylor_1.pdf,,False
Complex Banach Space of Bounded Linear Operators,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-2/clopban1.pdf,32A65,True
Complex Banach Space of Bounded Complex Sequences,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-2/csspace4.pdf,32A65,True
Concatenation of Finite Sequences Reducing Overlapping Part and an Argument  of Separators of Sequential Files,"Fukura, Hirofumi and Nakamura, Yatsuka",,http://fm.mizar.org/2004-12/pdf12-2/finseq_8.pdf,,False
Cauchy Sequence of Complex Unitary Space,"Suzuki, Yasumasa and Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-2/clvect_3.pdf,,False
Complex Valued Functions Space,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-3/cfuncdom.pdf,,False
Banach Algebra of Bounded Complex Linear Operators,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-3/clopban2.pdf,32A65,True
Formulas and Identities of Trigonometric Functions,"Ding, Yuzhong and Liang, Xiquan",,http://fm.mizar.org/2004-12/pdf12-3/sin_cos5.pdf,33B10,True
Solving Roots of the Special Polynomial Equation with Real Coefficients,"Ding, Yuzhong and Liang, Xiquan",,http://fm.mizar.org/2004-12/pdf12-3/polyeq_4.pdf,,False
Algebraic Properties of Homotopies,"Grabowski, Adam and Korniłowicz, Artur",,http://fm.mizar.org/2004-12/pdf12-3/borsuk_6.pdf,,False
The Fundamental Group,"Korniłowicz, Artur and Shidama, Yasunari and Grabowski, Adam",,http://fm.mizar.org/2004-12/pdf12-3/topalg_1.pdf,,False
The Continuous Functions on Normed Linear Spaces,"Nishiyama, Takaya and Ohkubo, Keiji and Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-3/nfcont_1.pdf,,False
The Uniform Continuity of Functions on Normed Linear Spaces,"Nishiyama, Takaya and Korniłowicz, Artur and Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-3/nfcont_2.pdf,,False
Series on Complex Banach Algebra,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-3/clopban3.pdf,32A65,True
Exponential Function on Complex Banach Algebra,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-3/clopban4.pdf,32A65,True
The Fundamental Group of Convex Subspaces of ^n_,"Korniłowicz, Artur",,http://fm.mizar.org/2004-12/pdf12-3/topalg_2.pdf,,False
Intersections of Intervals and Balls in ^n_,"Korniłowicz, Artur and Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-3/topreal9.pdf,,False
Some Properties of Fibonacci Numbers,"Jastrzȩbska, Magdalena and Grabowski, Adam",,http://fm.mizar.org/2004-12/pdf12-3/fib_num2.pdf,,False
The Hall Marriage Theorem,"Romanowicz, Ewa and Grabowski, Adam",,http://fm.mizar.org/2004-12/pdf12-3/hallmar1.pdf,,False
The Differentiable Functions on Normed Linear Spaces,"Imura, Hiroshi and Kimura, Morishige and Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-3/ndiff_1.pdf,,False
Lucas Numbers and Generalized Fibonacci Numbers,"Wojtecki, Piotr and Grabowski, Adam",,http://fm.mizar.org/2004-12/pdf12-3/fib_num3.pdf,,False
The Operation of Addition of Relational Structures,"Romanowicz, Katarzyna and Grabowski, Adam",,http://fm.mizar.org/2004-12/pdf12-3/latsum_1.pdf,,False
The Nagata-Smirnov Theorem. Part I,"Pąk, Karol",,http://fm.mizar.org/2004-12/pdf12-3/nagata_1.pdf,,False
Properties of Groups,"Geleijnse, Gijs and Bancerek, Grzegorz",,http://fm.mizar.org/2004-12/pdf12-3/group_8.pdf,20A05,True
Catalan Numbers,"Częstochowska, Dorota and Grabowski, Adam",,http://fm.mizar.org/2004-12/pdf12-3/catalan1.pdf,,False
Axiomatization of Boolean Algebras Based on Sheffer Stroke,"Kozarkiewicz, Violetta and Grabowski, Adam",,http://fm.mizar.org/2004-12/pdf12-3/sheffer1.pdf,,False
Short Sheffer Stroke-Based Single Axiom for Boolean Algebras,"Łukaszuk, Aneta and Grabowski, Adam",,http://fm.mizar.org/2004-12/pdf12-3/sheffer2.pdf,,False
Differentiable Functions on Normed Linear Spaces. Part II,"Imura, Hiroshi and Sakai, Yuji and Shidama, Yasunari",,http://fm.mizar.org/2004-12/pdf12-3/ndiff_2.pdf,,False
Logical Correctness of Vector Calculation Programs,"Nishiyama, Takaya and Fukura, Hirofumi and Nakamura, Yatsuka",,http://fm.mizar.org/2004-12/pdf12-3/prgcor_2.pdf,,False
Continuous Mappings between Finite and One-Dimensional Finite Topological Spaces,"Imura, Hiroshi and Tanaka, Masami and Nakamura, Yatsuka",,http://fm.mizar.org/2004-12/pdf12-3/fintopo4.pdf,,False
The Nagata-Smirnov Theorem. Part II,"Pąk, Karol",,http://fm.mizar.org/2004-12/pdf12-3/nagata_2.pdf,,False
On the Isomorphism of Fundamental Groups,"Korniłowicz, Artur",,http://fm.mizar.org/2004-12/pdf12-3/topalg_3.pdf,,False
Algebra of Complex Vector Valued Functions,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-3/vfunct_2.pdf,,False
Continuous Functions on Real and Complex Normed Linear Spaces,"Endou, Noboru",,http://fm.mizar.org/2004-12/pdf12-3/ncfcont1.pdf,,False
On the Fundamental Groups of Products of Topological Spaces,"Korniłowicz, Artur",,http://fm.mizar.org/2004-12/pdf12-3/topalg_4.pdf,,False
Partial Sum of Some Series,"Liang, Ming and Ding, Yuzhong",,http://fm.mizar.org/2005-13/pdf13-1/series_2.pdf,40A25,True
Substitution in First-Order Formulas: Elementary Properties,"Braselmann, Patrick and Koepke, Peter",,http://fm.mizar.org/2005-13/pdf13-1/substut1.pdf,,False
Coincidence Lemma and Substitution Lemma,"Braselmann, Patrick and Koepke, Peter",,http://fm.mizar.org/2005-13/pdf13-1/sublemma.pdf,,False
"Substitution in First-Order Formulas.  Part II.
The Construction of First-Order Formulas","Braselmann, Patrick and Koepke, Peter",,http://fm.mizar.org/2005-13/pdf13-1/substut2.pdf,03C35,True
A Sequent Calculus for First-Order Logic,"Braselmann, Patrick and Koepke, Peter",,http://fm.mizar.org/2005-13/pdf13-1/calcul_1.pdf,,False
Consequences of the Sequent Calculus,"Braselmann, Patrick and Koepke, Peter",,http://fm.mizar.org/2005-13/pdf13-1/calcul_2.pdf,,False
Equivalences of Inconsistency and Henkin Models,"Braselmann, Patrick and Koepke, Peter",,http://fm.mizar.org/2005-13/pdf13-1/henmodel.pdf,,False
Gödel's Completeness Theorem,"Braselmann, Patrick and Koepke, Peter",,http://fm.mizar.org/2005-13/pdf13-1/goedelcp.pdf,03C35,True
"Propositional Calculus for Boolean Valued Functions.
Part VIII","Kobayashi, Shunichi",,http://fm.mizar.org/2005-13/pdf13-1/bvfunc26.pdf,03B05,True
Hölder's Inequality and Minkowski's Inequality,"Suzuki, Yasumasa",,http://fm.mizar.org/2005-13/pdf13-1/holder_1.pdf,,False
The Banach Space l^p,"Suzuki, Yasumasa",,http://fm.mizar.org/2005-13/pdf13-1/lp_space.pdf,,False
Lebesgue Integral of Simple Valued Function,"Shidama, Yasunari and Endou, Noboru",,http://fm.mizar.org/2005-13/pdf13-1/mesfunc3.pdf,26A42,True
Inverse Trigonometric Functions Arcsin and Arccos,"Korniłowicz, Artur and Shidama, Yasunari",,http://fm.mizar.org/2005-13/pdf13-1/sin_cos6.pdf,33B10,True
On Some Points of a Simple Closed Curve,"Korniłowicz, Artur",,http://fm.mizar.org/2005-13/pdf13-1/jordan21.pdf,57K20,True
On Some Points of a Simple Closed Curve. Part II,"Korniłowicz, Artur and Grabowski, Adam",,http://fm.mizar.org/2005-13/pdf13-1/jordan22.pdf,57K20,True
Uniform Continuity of Functions on Normed Complex Linear Spaces,"Endou, Noboru",,http://fm.mizar.org/2005-13/pdf13-1/ncfcont2.pdf,,False
Introduction to Real Linear Topological Spaces,"Byliński, Czesław",,http://fm.mizar.org/2005-13/pdf13-1/rltopsp1.pdf,46E10,True
Some Properties of Rectangles on the Plane,"Korniłowicz, Artur and Shidama, Yasunari",,http://fm.mizar.org/2005-13/pdf13-1/topreala.pdf,51N20,True
Some Properties of Circles on the Plane,"Korniłowicz, Artur and Shidama, Yasunari",,http://fm.mizar.org/2005-13/pdf13-1/toprealb.pdf,51N20,True
"On the Characterization of Collineations of the
Segre Product of Strongly Connected Partial Linear Spaces","Naumowicz, Adam",,http://fm.mizar.org/2005-13/pdf13-1/pencil_3.pdf,,False
"Spaces of Pencils, Grassmann Spaces, and Generalized Veronese Spaces","Naumowicz, Adam",,http://fm.mizar.org/2005-13/pdf13-1/pencil_4.pdf,,False
On the Boundary and Derivative of a Set,"Grabowski, Adam",,http://fm.mizar.org/2005-13/pdf13-1/topgen_1.pdf,,False
"Construction of Gröbner Bases:
Avoiding S-Polynomials – Buchberger's First Criterium","Schwarzweller, Christoph",,http://fm.mizar.org/2005-13/pdf13-1/groeb_3.pdf,13P10,True
A Theory of Matrices of Complex Elements,"Chang, Wenpai and Yamazaki, Hiroshi and Nakamura, Yatsuka",,http://fm.mizar.org/2005-13/pdf13-1/matrix_5.pdf,15B33,True
On the Characteristic and Weight of a Topological Space,"Bancerek, Grzegorz",,http://fm.mizar.org/2005-13/pdf13-1/topgen_2.pdf,,False
On Constructing Topological Spaces and Sorgenfrey Line,"Bancerek, Grzegorz",,http://fm.mizar.org/2005-13/pdf13-1/topgen_3.pdf,,False
On the Real Valued Functions,"Korniłowicz, Artur",,http://fm.mizar.org/2005-13/pdf13-1/partfun3.pdf,,False
Formalization of Ortholattices via Orthoposets,"Grabowski, Adam and Moschner, Markus",,http://fm.mizar.org/2005-13/pdf13-1/robbins3.pdf,06C15,True
